"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",1e-04,0,1e-04,1e-04,1e-04,0,0,1e-04,1e-04
"2",0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0
"4",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"5",0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0,0
"8",4e-04,0,4e-04,4e-04,2e-04,0,2e-04,2e-04,2e-04
"9",0.0448,0.0082,0.0448,0.0413,0.0396,0.0082,0.0386,0.0396,0.0406
"10",0,0,0,0,0,0,1e-04,0,0
"11",0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0
"14",0.0011,0,0.0011,9e-04,5e-04,0,6e-04,5e-04,6e-04
"15",5e-04,0,5e-04,4e-04,3e-04,0,3e-04,3e-04,3e-04
"16",0,0,0,1e-04,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0
"18",0.0071,0.001,0.0071,0.0066,0.0059,0.001,0.0062,0.0059,0.0061
"19",0,0,0,0,0,0,0,0,0
"20",7e-04,0,7e-04,6e-04,3e-04,0,3e-04,3e-04,3e-04
"21",0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0
"23",2e-04,0,2e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"24",0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0
"27",5e-04,0,5e-04,3e-04,2e-04,0,3e-04,2e-04,2e-04
"28",0.0016,0,0.0016,0.0012,8e-04,0,7e-04,8e-04,9e-04
"29",6e-04,0,6e-04,5e-04,4e-04,0,4e-04,4e-04,4e-04
"30",0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0
"32",0.0021,0,0.0021,0.0017,0.0017,0,0.0017,0.0017,0.0018
"33",0,0,0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0
"38",1e-04,0,1e-04,1e-04,1e-04,0,0,1e-04,1e-04
"39",0,0,0,0,0,0,0,0,0
"40",0,0,0,0,0,0,0,0,0
"41",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"42",0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0
"45",0.002,2e-04,0.002,0.0016,0.0013,2e-04,0.0013,0.0013,0.0014
"46",0.1125,0.0229,0.1125,0.105,0.1081,0.0229,0.1084,0.1081,0.1099
"47",0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0,0,0
"51",3e-04,0,3e-04,3e-04,1e-04,0,1e-04,1e-04,2e-04
"52",0,0,0,1e-04,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0
"56",9e-04,0,9e-04,7e-04,5e-04,0,5e-04,5e-04,5e-04
"57",0,0,0,0,0,0,0,0,0
"58",0,0,0,0,0,0,0,0,0
"59",1e-04,0,1e-04,0,1e-04,0,1e-04,1e-04,1e-04
"60",1e-04,0,1e-04,0,0,0,0,0,0
"61",0,0,0,0,0,0,0,0,0
"62",0.0032,0,0.0032,0.0026,0.002,0,0.0018,0.002,0.0021
"63",1e-04,0,1e-04,2e-04,1e-04,0,1e-04,1e-04,1e-04
"64",0,0,0,0,0,0,0,0,0
"65",2e-04,0,2e-04,2e-04,1e-04,0,1e-04,1e-04,1e-04
"66",6e-04,7e-04,6e-04,6e-04,6e-04,7e-04,5e-04,6e-04,7e-04
"67",0,0,0,0,0,0,0,0,0
"68",0.0546,0.0196,0.0547,0.0511,0.0509,0.0196,0.0508,0.0509,0.052
"69",2e-04,0,2e-04,2e-04,1e-04,0,2e-04,1e-04,1e-04
"70",0,0,0,0,0,0,0,0,0
"71",0.0017,0,0.0017,0.0015,9e-04,0,0.001,9e-04,9e-04
"72",0,0,0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0,0,0
"74",0.0107,7e-04,0.0107,0.0096,0.0084,7e-04,0.0082,0.0084,0.0087
"75",1e-04,0,1e-04,1e-04,0,0,1e-04,0,0
"76",0,0,0,0,0,0,0,0,0
"77",3e-04,0,3e-04,3e-04,1e-04,0,1e-04,1e-04,1e-04
"78",0,0,0,0,0,0,0,0,0
"79",0,0,0,0,0,0,0,0,0
"80",0,0,0,0,0,0,0,0,0
"81",0,0,0,0,0,0,0,0,0
"82",0,0,0,0,0,0,0,0,0
"83",0,0,0,0,0,0,0,0,0
"84",1e-04,0,1e-04,0,0,0,1e-04,0,0
"85",0.0105,0.0017,0.0105,0.0093,0.0095,0.0017,0.0096,0.0095,0.0098
"86",0,0,0,0,0,0,0,0,0
"87",4e-04,0,4e-04,2e-04,2e-04,0,2e-04,2e-04,2e-04
"88",2e-04,0,2e-04,2e-04,1e-04,0,1e-04,1e-04,1e-04
"89",2e-04,1e-04,2e-04,2e-04,2e-04,1e-04,2e-04,2e-04,2e-04
"90",0.001,0,0.001,9e-04,7e-04,0,6e-04,7e-04,7e-04
"91",0.014,0.0024,0.014,0.0124,0.0106,0.0024,0.0108,0.0106,0.0109
"92",1e-04,0,1e-04,1e-04,0,0,0,0,0
"93",0,0,0,0,0,0,0,0,0
"94",0,0,0,0,0,0,0,0,0
"95",2e-04,0,2e-04,2e-04,1e-04,0,1e-04,1e-04,2e-04
"96",0,0,0,0,0,0,0,0,0
"97",0,0,0,0,0,0,0,0,0
"98",0.0255,9e-04,0.0255,0.023,0.02,9e-04,0.0197,0.02,0.0206
"99",1e-04,0,1e-04,0,0,0,0,0,0
"100",0,0,0,0,0,0,0,0,0
"101",1e-04,0,1e-04,1e-04,0,0,0,0,0
"102",0.0024,0,0.0024,0.0023,0.0016,0,0.0015,0.0016,0.0017
"103",0,0,0,0,0,0,0,0,0
"104",1e-04,0,1e-04,1e-04,0,0,1e-04,0,0
"105",0,0,0,0,0,0,0,0,0
"106",0,0,0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0,0,0
"108",0,0,0,0,0,0,0,0,0
"109",9e-04,0,9e-04,8e-04,6e-04,0,6e-04,6e-04,6e-04
"110",0,0,0,0,0,0,0,0,0
"111",0,0,0,0,0,0,0,0,0
"112",0.0125,1e-04,0.0125,0.0104,0.0084,1e-04,0.0085,0.0084,0.0087
"113",7e-04,0,7e-04,5e-04,3e-04,0,4e-04,3e-04,3e-04
"114",0,0,0,0,0,0,0,0,0
"115",0,0,0,0,0,0,0,0,0
"116",0,0,0,0,0,0,0,0,0
"117",0,0,0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0,0,0
"120",1e-04,0,1e-04,0,0,0,0,0,0
"121",5e-04,0,5e-04,3e-04,2e-04,0,2e-04,2e-04,2e-04
"122",4e-04,0,4e-04,3e-04,2e-04,0,2e-04,2e-04,2e-04
"123",4e-04,0,4e-04,3e-04,2e-04,0,2e-04,2e-04,2e-04
"124",0,0,0,0,0,0,0,0,0
"125",0,0,0,0,0,0,0,0,0
"126",0,0,0,0,0,0,0,0,0
"127",1e-04,0,1e-04,0,0,0,0,0,0
"128",0,0,0,0,0,0,0,0,0
"129",1e-04,0,1e-04,0,0,0,0,0,0
"130",0,0,0,0,0,0,0,0,0
"131",0,0,0,0,0,0,0,0,0
