"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0,0,0,0,0,0,0,0,0
"2",0.027,0.0075,0.027,0.027,0.0251,0.0075,0.0248,0.0251,0.0258
"3",0.0048,0.0015,0.0048,0.0048,0.0041,0.0015,0.004,0.0041,0.0043
"4",0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0
"7",0.0639,0.0304,0.0639,0.0634,0.0644,0.0304,0.0647,0.0644,0.0658
"8",0,0,0,0,0,0,0,0,0
"9",3e-04,0,3e-04,2e-04,2e-04,0,3e-04,2e-04,2e-04
"10",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"11",0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0
"19",0.0958,0.0447,0.0958,0.0953,0.0957,0.0447,0.0936,0.0957,0.0974
"20",0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0
"24",0.0475,0.0257,0.0475,0.0463,0.0452,0.0257,0.0445,0.0452,0.0462
"25",0,0,0,0,0,0,0,0,0
"26",7e-04,1e-04,7e-04,7e-04,6e-04,1e-04,5e-04,6e-04,6e-04
"27",0.0476,0.0548,0.0476,0.0474,0.0478,0.0548,0.0488,0.0478,0.0489
"28",0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0
"30",3e-04,1e-04,3e-04,3e-04,2e-04,1e-04,2e-04,2e-04,3e-04
"31",0.0027,4e-04,0.0027,0.0029,0.0023,4e-04,0.0023,0.0023,0.0024
"32",7e-04,8e-04,7e-04,7e-04,6e-04,8e-04,6e-04,6e-04,6e-04
"33",0.0066,0.002,0.0066,0.0062,0.0061,0.002,0.0062,0.0061,0.0063
"34",0,0,0,0,0,0,0,0,0
"35",0.0017,3e-04,0.0017,0.0017,0.0014,3e-04,0.0014,0.0014,0.0014
"36",0,0,0,0,0,0,0,0,0
"37",5e-04,1e-04,5e-04,6e-04,3e-04,1e-04,4e-04,3e-04,4e-04
"38",6e-04,1e-04,6e-04,6e-04,5e-04,1e-04,4e-04,5e-04,5e-04
"39",0.0288,0.0134,0.0288,0.0276,0.0273,0.0134,0.0275,0.0273,0.028
"40",0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0
"43",9e-04,2e-04,9e-04,9e-04,7e-04,2e-04,9e-04,7e-04,7e-04
"44",0,0,0,0,0,0,0,0,0
"45",0,1e-04,0,0,0,1e-04,0,0,0
"46",0,0,0,0,0,0,0,0,0
"47",0.0079,0.0016,0.0079,0.008,0.0071,0.0016,0.0072,0.0071,0.0074
"48",0.0286,0.02,0.0286,0.0283,0.0278,0.02,0.0283,0.0278,0.0285
"49",0,0,0,0,0,0,0,0,0
"50",0.0018,7e-04,0.0018,0.0017,0.0015,7e-04,0.0014,0.0015,0.0016
"51",0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0
"54",0.0013,2e-04,0.0013,0.0013,0.001,2e-04,0.0011,0.001,0.0011
