"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.2227,0.1266,0.2226,0.2203,0.217,0.1266,0.2164,0.217,0.2213
"2",0.0015,0.0027,0.0015,0.0016,0.0013,0.0027,0.0014,0.0013,0.0015
"3",0.0073,0.0035,0.0073,0.0073,0.0064,0.0035,0.0063,0.0064,0.0068
"4",0,0,0,0,0,0,0,0,0
"5",0.0124,0.0044,0.0124,0.012,0.0106,0.0044,0.0105,0.0106,0.0111
"6",0,0,0,0,0,0,0,0,0
"7",0.0414,0.0761,0.0414,0.0418,0.0434,0.0761,0.0433,0.0434,0.0451
"8",1e-04,0,1e-04,0,0,0,0,0,0
"9",0.0014,8e-04,0.0014,0.0013,0.0012,8e-04,0.0015,0.0012,0.0013
"10",3e-04,0,3e-04,3e-04,2e-04,0,2e-04,2e-04,2e-04
"11",0.0011,3e-04,0.0011,0.0012,8e-04,3e-04,8e-04,8e-04,9e-04
"12",0.0038,0.0029,0.0038,0.0036,0.0034,0.0029,0.0032,0.0034,0.0036
"13",0,0,0,0,0,0,0,0,0
"14",0.0211,0.0056,0.0211,0.0202,0.0196,0.0056,0.02,0.0196,0.0206
"15",8e-04,0.0032,8e-04,9e-04,8e-04,0.0032,8e-04,8e-04,9e-04
"16",5e-04,0,5e-04,5e-04,4e-04,0,4e-04,4e-04,4e-04
"17",0.0428,0.1809,0.0427,0.0453,0.0437,0.1809,0.0436,0.0437,0.0452
"18",0.0842,0.0298,0.0842,0.0819,0.0796,0.0298,0.0798,0.0796,0.0821
"19",2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04
"20",0.029,0.0091,0.029,0.028,0.0257,0.0091,0.0257,0.0257,0.027
"21",3e-04,0,3e-04,2e-04,3e-04,0,3e-04,3e-04,3e-04
"22",0.0227,0.0065,0.0227,0.0216,0.0223,0.0065,0.0227,0.0223,0.0233
"23",0.0604,0.0263,0.0604,0.0592,0.0559,0.0263,0.0563,0.0559,0.058
"24",4e-04,1e-04,4e-04,4e-04,3e-04,1e-04,3e-04,3e-04,3e-04
"25",0.0119,0.0024,0.0119,0.011,0.0101,0.0024,0.0103,0.0101,0.0108
"26",9e-04,1e-04,9e-04,0.001,7e-04,1e-04,6e-04,7e-04,8e-04
"27",1e-04,0,1e-04,0,0,0,0,0,0
"28",0.0093,0.0046,0.0093,0.0089,0.0079,0.0046,0.0081,0.0079,0.0084
"29",0.0019,4e-04,0.0019,0.0018,0.0013,4e-04,0.0013,0.0013,0.0014
"30",0.1577,0.0723,0.1576,0.155,0.1549,0.0723,0.1546,0.1549,0.1588
"31",0.001,1e-04,0.001,0.0011,7e-04,1e-04,6e-04,7e-04,8e-04
"32",0,0,0,0,0,0,0,0,0
"33",0.0054,0.0022,0.0055,0.0054,0.0045,0.0022,0.0046,0.0045,0.0048
"34",0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0
"36",0.0041,0.0131,0.0041,0.0042,0.0043,0.0131,0.0045,0.0043,0.0046
"37",2e-04,1e-04,2e-04,3e-04,2e-04,1e-04,1e-04,2e-04,2e-04
"38",6e-04,1e-04,6e-04,6e-04,6e-04,1e-04,6e-04,6e-04,7e-04
"39",0.0014,2e-04,0.0014,0.0011,0.0013,2e-04,0.0013,0.0013,0.0014
"40",4e-04,1e-04,4e-04,4e-04,5e-04,1e-04,6e-04,5e-04,5e-04
"41",1e-04,0,1e-04,1e-04,0,0,0,0,0
"42",1e-04,0,1e-04,1e-04,0,0,0,0,1e-04
