"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",9e-04,1e-04,9e-04,0.0011,0.0014,2e-04,0.0014,0.0014,0.0017
"2",0,0,0,0,0,0,0,0,0
"3",0.0781,0.0224,0.078,0.0777,0.0815,0.0254,0.0819,0.0815,0.0882
"4",8e-04,3e-04,8e-04,0.0011,0.0016,4e-04,0.0014,0.0016,0.0019
"5",0,0,0,0,0,0,0,0,0
"6",0.0021,3e-04,0.0022,0.0018,0.0032,3e-04,0.0034,0.0032,0.0038
"7",0.0052,0.001,0.0052,0.0045,0.0042,0.0012,0.0045,0.0042,0.0049
"8",1e-04,0,1e-04,2e-04,4e-04,0,3e-04,4e-04,4e-04
"9",0,0,0,0,2e-04,0,1e-04,2e-04,2e-04
"10",0,0,0,0,0,0,0,0,0
"11",0.0177,0.0035,0.0178,0.0164,0.0172,0.0044,0.018,0.0172,0.0196
"12",0.0012,2e-04,0.0012,0.0011,0.0012,2e-04,0.0013,0.0012,0.0015
"13",0.2787,0.1316,0.2781,0.279,0.2761,0.1514,0.2752,0.2761,0.2882
"14",0,0,0,0,0,0,0,0,0
"15",0.0011,4e-04,0.0011,0.0012,0.001,6e-04,9e-04,0.001,0.0012
"16",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"17",3e-04,1e-04,3e-04,2e-04,3e-04,2e-04,4e-04,3e-04,4e-04
"18",0.0156,0.0031,0.0156,0.0167,0.0211,0.0035,0.0202,0.0211,0.024
"19",8e-04,0.0067,8e-04,0.001,0.0017,0.0106,0.0019,0.0017,0.002
"20",2e-04,0,2e-04,2e-04,2e-04,0,1e-04,2e-04,2e-04
"21",0.0077,0.0015,0.0077,0.0078,0.0077,0.0018,0.0077,0.0077,0.0088
"22",0.0163,0.01,0.0162,0.0188,0.0166,0.0156,0.017,0.0166,0.0188
"23",0,0,0,0,0,0,0,0,0
"24",0.0258,0.0067,0.0257,0.0277,0.0316,0.0083,0.0313,0.0316,0.0353
"25",0.0059,0.0013,0.0058,0.0058,0.0069,0.0017,0.0072,0.0069,0.0079
"26",9e-04,1e-04,9e-04,0.0011,0.0015,1e-04,0.0013,0.0015,0.0018
"27",0.073,0.0429,0.0727,0.0747,0.0716,0.0547,0.0727,0.0716,0.0776
"28",0,0,0,0,0,0,0,0,0
"29",0.0058,8e-04,0.0058,0.0059,0.0074,9e-04,0.007,0.0074,0.0085
"30",0.0135,0.0042,0.0135,0.0131,0.0121,0.0054,0.0122,0.0121,0.0137
"31",0.006,0.002,0.0059,0.006,0.0055,0.0028,0.0059,0.0055,0.0064
"32",2e-04,0,2e-04,1e-04,1e-04,0,1e-04,1e-04,2e-04
"33",0,0,0,0,0,0,0,0,0
"34",7e-04,1e-04,7e-04,6e-04,6e-04,1e-04,7e-04,6e-04,7e-04
"35",5e-04,1e-04,5e-04,6e-04,5e-04,1e-04,6e-04,5e-04,6e-04
"36",0.0018,2e-04,0.0019,0.0019,0.0035,2e-04,0.0035,0.0035,0.0042
"37",3e-04,1e-04,3e-04,2e-04,3e-04,1e-04,3e-04,3e-04,3e-04
"38",0,0,0,1e-04,1e-04,0,1e-04,1e-04,2e-04
"39",0.0246,0.0113,0.0245,0.0245,0.023,0.015,0.0228,0.023,0.0257
"40",2e-04,0,2e-04,2e-04,2e-04,1e-04,3e-04,2e-04,2e-04
"41",8e-04,3e-04,8e-04,9e-04,7e-04,4e-04,7e-04,7e-04,8e-04
"42",0.014,0.0041,0.014,0.0132,0.0175,0.0046,0.0162,0.0175,0.0199
"43",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"44",0.0382,0.0167,0.038,0.0384,0.0376,0.022,0.0382,0.0376,0.0416
"45",0.0047,0.0012,0.0047,0.005,0.0051,0.0017,0.0048,0.0051,0.0059
"46",0.0026,0.0011,0.0026,0.0027,0.0025,0.0016,0.0024,0.0025,0.0029
"47",0,0,0,0,0,0,0,0,0
"48",2e-04,3e-04,2e-04,2e-04,2e-04,4e-04,3e-04,2e-04,3e-04
"49",0.0143,0.0028,0.0143,0.0139,0.017,0.0031,0.0177,0.017,0.0191
"50",0.0068,0.0013,0.0068,0.0068,0.0069,0.0016,0.0072,0.0069,0.0079
"51",0.0017,0.0011,0.0017,0.0018,0.0015,0.0019,0.0016,0.0015,0.0018
"52",1e-04,0,1e-04,2e-04,3e-04,0,2e-04,3e-04,4e-04
"53",3e-04,0,3e-04,3e-04,2e-04,0,2e-04,2e-04,2e-04
"54",0,0,0,0,0,0,0,0,0
"55",0.0024,0.0014,0.0024,0.0024,0.0023,0.0019,0.0022,0.0023,0.0027
"56",1e-04,0,1e-04,1e-04,1e-04,0,2e-04,1e-04,1e-04
"57",0.002,3e-04,0.002,0.0019,0.0017,3e-04,0.0018,0.0017,0.002
"58",9e-04,1e-04,9e-04,7e-04,0.0016,1e-04,0.0017,0.0016,0.0018
"59",0.0109,0.0026,0.0109,0.0123,0.0144,0.0032,0.0139,0.0144,0.0163
"60",0.0064,0.0011,0.0064,0.0069,0.0078,0.0013,0.0078,0.0078,0.009
"61",0.0066,0.0013,0.0066,0.0062,0.0067,0.0016,0.0072,0.0067,0.0077
"62",3e-04,0,3e-04,4e-04,6e-04,0,5e-04,6e-04,7e-04
"63",0,0,0,0,1e-04,0,1e-04,1e-04,1e-04
"64",2e-04,0,2e-04,2e-04,3e-04,0,3e-04,3e-04,4e-04
