"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0,0.1619,0,0,0,0.1662,0,0,0
"2",0.0214,0.1804,0.0214,0.0184,0.0268,0.188,0.028,0.0268,0.0277
"3",0.0044,0.542,0.0044,0.0043,0.0065,0.5718,0.0069,0.0065,0.0067
"4",0,0.1042,0,0,0,0.1097,0,0,0
"5",1e-04,0.5575,1e-04,1e-04,1e-04,0.5828,2e-04,1e-04,1e-04
"6",7e-04,0.3546,7e-04,7e-04,0.0012,0.435,0.0013,0.0012,0.0013
"7",0,0.116,0,0,0,0.1257,0,0,0
"8",0.003,0.5326,0.003,0.0026,0.004,0.5438,0.0043,0.004,0.0042
"9",2e-04,0.2389,2e-04,1e-04,2e-04,0.3023,4e-04,2e-04,3e-04
"10",0,0.2359,0,0,0,0.2502,0,0,0
"11",0.1505,0.8939,0.1505,0.1406,0.1586,0.9055,0.1608,0.1586,0.1617
"12",4e-04,0.2928,4e-04,3e-04,7e-04,0.2967,0.001,7e-04,8e-04
"13",0,0.3953,0,0,0,0.3973,0,0,0
"14",0,0.6049,0,0,1e-04,0.6274,1e-04,1e-04,1e-04
"15",0.0015,0.6394,0.0015,0.0014,0.0023,0.6406,0.0028,0.0023,0.0024
"16",3e-04,0.1731,3e-04,3e-04,5e-04,0.1775,5e-04,5e-04,5e-04
"17",0.0117,0.2798,0.0117,0.0104,0.0151,0.294,0.0154,0.0151,0.0157
"18",1e-04,0.5009,1e-04,1e-04,2e-04,0.5112,2e-04,2e-04,2e-04
"19",0,0.159,0,0,0,0.1688,0,0,0
"20",0,0.0793,0,1e-04,1e-04,0.0863,1e-04,1e-04,1e-04
"21",2e-04,0.7412,2e-04,2e-04,3e-04,0.748,4e-04,3e-04,3e-04
"22",0,0.4413,0,0,0,0.495,1e-04,0,0
"23",1e-04,0.46,1e-04,1e-04,2e-04,0.4746,4e-04,2e-04,3e-04
"24",0,0.0307,0,0,0,0.0559,0,0,0
"25",0,0.0455,0,0,0,0.0519,0,0,0
"26",0,0.1993,0,0,0,0.2426,0,0,0
"27",1e-04,0.6611,1e-04,0,2e-04,0.6647,4e-04,2e-04,3e-04
"28",2e-04,0.3119,2e-04,1e-04,3e-04,0.3588,5e-04,3e-04,4e-04
"29",1e-04,0.0596,1e-04,1e-04,2e-04,0.0863,3e-04,2e-04,2e-04
"30",0.001,0.1701,0.001,8e-04,0.0015,0.1793,0.0017,0.0015,0.0016
"31",0,0.6815,0,0,0,0.6883,1e-04,0,0
"32",0.0018,0.8004,0.0018,0.0017,0.0023,0.8084,0.0027,0.0023,0.0024
"33",0,0.6692,0,0,0,0.6842,0,0,0
"34",0,0.1721,0,0,0,0.1804,0,0,0
