"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.0011,0,0.0011,0.0011,0.0014,0,0.0012,0.0014,0.0014
"2",0.0051,0.0031,0.0051,0.0046,0.0058,0.0043,0.0063,0.0058,0.006
"3",9e-04,0,9e-04,8e-04,7e-04,0,8e-04,7e-04,8e-04
"4",0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0,0,0
"6",2e-04,0,2e-04,2e-04,1e-04,0,1e-04,1e-04,1e-04
"7",1e-04,0,1e-04,0,1e-04,0,1e-04,1e-04,1e-04
"8",0,0,0,0,0,0,0,0,0
"9",0.003,0.001,0.003,0.0029,0.0033,0.0016,0.0032,0.0033,0.0034
"10",0.0013,0,0.0013,0.0011,9e-04,0,9e-04,9e-04,0.001
"11",0,0,0,0,0,0,0,0,0
"12",0.0033,2e-04,0.0033,0.0026,0.0035,2e-04,0.0036,0.0035,0.0036
"13",0.0167,2e-04,0.0167,0.0143,0.0164,2e-04,0.0168,0.0164,0.0168
"14",3e-04,0,3e-04,2e-04,2e-04,0,2e-04,2e-04,2e-04
"15",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"16",0,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0
"19",1e-04,0,1e-04,0,0,0,1e-04,0,1e-04
"20",0.0235,4e-04,0.0235,0.0203,0.0216,5e-04,0.0215,0.0216,0.0221
"21",9e-04,0,9e-04,8e-04,8e-04,0,9e-04,8e-04,8e-04
"22",0,0,0,0,0,0,0,0,0
"23",0.001,0,0.001,8e-04,8e-04,0,8e-04,8e-04,8e-04
"24",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"25",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"26",0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0
"29",1e-04,0,1e-04,1e-04,0,0,1e-04,0,0
"30",0.0322,0.0354,0.0322,0.03,0.0323,0.0444,0.0327,0.0323,0.0331
"31",0,0,0,0,0,0,0,0,0
"32",0.005,0,0.005,0.004,0.0051,0,0.005,0.0051,0.0053
"33",0,0,0,0,0,0,0,0,0
"34",6e-04,1e-04,6e-04,6e-04,6e-04,1e-04,4e-04,6e-04,6e-04
"35",0,0,0,0,0,0,0,0,0
"36",0.0033,1e-04,0.0033,0.003,0.003,1e-04,0.0033,0.003,0.0031
"37",0,0,0,0,0,0,0,0,0
"38",0.0117,0.002,0.0117,0.0101,0.0118,0.0032,0.0117,0.0118,0.0121
"39",0,0,0,0,0,0,1e-04,0,0
"40",0,0,0,0,0,0,0,0,0
"41",1e-04,0,1e-04,0,1e-04,0,1e-04,1e-04,1e-04
"42",5e-04,0,5e-04,3e-04,6e-04,0,7e-04,6e-04,6e-04
"43",0,0,0,0,0,0,0,0,0
"44",0.0048,0,0.0048,0.0038,0.0039,0,0.0042,0.0039,0.0041
"45",0.0016,0,0.0016,0.0014,0.0015,0,0.0016,0.0015,0.0015
"46",0,0,0,0,0,0,0,0,0
"47",0.0042,4e-04,0.0042,0.0035,0.0041,7e-04,0.0041,0.0041,0.0042
"48",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"49",0.0217,0.0017,0.0217,0.02,0.0219,0.002,0.0211,0.0219,0.0224
"50",0,0,0,0,0,0,0,0,0
"51",0.0026,0,0.0026,0.002,0.0023,0,0.0022,0.0023,0.0024
"52",2e-04,0,2e-04,2e-04,2e-04,0,2e-04,2e-04,2e-04
"53",2e-04,0,2e-04,2e-04,2e-04,0,2e-04,2e-04,2e-04
"54",0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0
"56",1e-04,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04
"57",0,0,0,0,0,0,0,0,0
"58",0,0,0,0,0,0,0,0,0
