"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0.0011,0.8109,0.0011,9e-04,0.0019,0.8113,0.0029,0.0019,0.0021
"2",0.001,0.2227,0.001,7e-04,0.0018,0.2378,0.0026,0.0018,0.0019
"3",3e-04,0.0562,3e-04,3e-04,8e-04,0.0614,0.0015,8e-04,9e-04
"4",0.0033,0.1901,0.0033,0.0026,0.0054,0.2029,0.0063,0.0054,0.0058
"5",0.0592,0.5139,0.0592,0.051,0.0695,0.5553,0.0723,0.0695,0.0724
"6",0.0012,0.0812,0.0012,8e-04,0.0018,0.1326,0.0023,0.0018,0.0019
"7",0,0.1445,0,0,1e-04,0.1654,2e-04,1e-04,1e-04
"8",0.4906,0.7078,0.4905,0.4706,0.5063,0.7221,0.5079,0.5063,0.5131
"9",3e-04,0.0873,3e-04,2e-04,6e-04,0.1068,0.0011,6e-04,6e-04
"10",0.0173,0.2764,0.0173,0.0142,0.0241,0.2817,0.0257,0.0241,0.0254
"11",0.0339,0.9157,0.034,0.0286,0.0377,0.9225,0.0407,0.0377,0.0395
"12",0.0031,0.4883,0.0031,0.0026,0.0055,0.4932,0.0068,0.0055,0.0059
"13",0.0029,0.0336,0.0029,0.002,0.0054,0.0387,0.0069,0.0054,0.0058
"14",0.0015,0.6513,0.0015,0.0011,0.0029,0.6695,0.0041,0.0029,0.0031
"15",0.8603,0.8475,0.8603,0.847,0.8631,0.849,0.8642,0.8631,0.8661
"16",0.059,0.5129,0.059,0.0499,0.065,0.5199,0.0668,0.065,0.0678
"17",0.0164,0.216,0.0164,0.0138,0.0224,0.2292,0.0242,0.0224,0.0236
"18",3e-04,0.5175,3e-04,2e-04,7e-04,0.5198,0.0013,7e-04,8e-04
"19",0.0455,0.1265,0.0455,0.0375,0.0504,0.1558,0.0537,0.0504,0.0527
"20",0.1281,0.7514,0.1281,0.1157,0.1442,0.7527,0.146,0.1442,0.1488
"21",0.0113,0.6273,0.0113,0.0092,0.0164,0.6338,0.0191,0.0164,0.0174
"22",0.0153,0.0608,0.0153,0.0121,0.0194,0.093,0.0208,0.0194,0.0205
"23",0.0439,0.7708,0.0439,0.0366,0.0482,0.7812,0.051,0.0482,0.0505
"24",5e-04,0.4125,5e-04,4e-04,0.0015,0.4226,0.0023,0.0015,0.0017
"25",0.0404,0.4215,0.0404,0.0347,0.0486,0.4244,0.0523,0.0486,0.0509
"26",0.6009,0.9351,0.6008,0.5735,0.6043,0.9351,0.6055,0.6043,0.6106
"27",0.1662,0.6708,0.1662,0.1502,0.1838,0.7192,0.1879,0.1838,0.1891
"28",0,0.3839,0,0,0,0.3915,2e-04,0,0
"29",5e-04,0.2477,5e-04,4e-04,0.0015,0.2607,0.0021,0.0015,0.0016
"30",0.0794,0.0656,0.0794,0.0672,0.0883,0.0791,0.0902,0.0883,0.0917
"31",0.0235,0.8627,0.0235,0.0187,0.0249,0.863,0.0272,0.0249,0.0262
"32",0.0232,0.7265,0.0232,0.0201,0.0307,0.7638,0.0335,0.0307,0.0323
"33",0.0034,0.6299,0.0034,0.0026,0.0061,0.645,0.0074,0.0061,0.0065
"34",0.1612,0.4015,0.1611,0.1459,0.1797,0.4198,0.1825,0.1797,0.1849
"35",0.0261,0.7216,0.0261,0.0213,0.0322,0.7224,0.0343,0.0322,0.0338
"36",1e-04,0.175,1e-04,1e-04,4e-04,0.2218,9e-04,4e-04,4e-04
"37",0.0033,0.7316,0.0033,0.0026,0.0059,0.7375,0.0071,0.0059,0.0063
"38",0.2095,0.8196,0.2095,0.1947,0.2328,0.8345,0.233,0.2328,0.2387
"39",0.0142,0.6104,0.0143,0.0109,0.0162,0.6148,0.0175,0.0162,0.0172
"40",0.0053,0.3601,0.0053,0.0044,0.0089,0.4255,0.011,0.0089,0.0094
"41",0.0143,0.3656,0.0143,0.0114,0.018,0.3967,0.0202,0.018,0.0191
"42",0.1477,0.5398,0.1477,0.1361,0.1721,0.5432,0.1757,0.1721,0.1772
"43",3e-04,0.1586,3e-04,3e-04,7e-04,0.1679,0.0011,7e-04,7e-04
"44",0.0549,0.8208,0.0549,0.0483,0.0687,0.8404,0.0707,0.0687,0.0716
"45",0.5753,0.5471,0.575,0.5358,0.5686,0.6041,0.5663,0.5686,0.5751
"46",0.0994,0.4622,0.0993,0.089,0.1177,0.4766,0.1199,0.1177,0.1218
"47",0.004,0.1912,0.004,0.0033,0.0073,0.2117,0.009,0.0073,0.0078
"48",0.0335,0.6991,0.0335,0.0288,0.0418,0.7253,0.0438,0.0418,0.0438
"49",8e-04,0.0828,8e-04,6e-04,0.0015,0.0895,0.0025,0.0015,0.0016
"50",1e-04,0.6755,1e-04,0,1e-04,0.6765,4e-04,1e-04,1e-04
"51",3e-04,0.5491,3e-04,3e-04,6e-04,0.5774,0.001,6e-04,6e-04
"52",0.0503,0.6595,0.0503,0.0411,0.0513,0.6618,0.0532,0.0513,0.0536
"53",0.0094,0.0324,0.0094,0.008,0.0128,0.0542,0.015,0.0128,0.0136
"54",8e-04,0.5799,8e-04,6e-04,0.0014,0.6199,0.0021,0.0014,0.0015
"55",0.2721,0.6496,0.272,0.2534,0.2962,0.6538,0.3,0.2962,0.3027
"56",0.0033,0.383,0.0033,0.0026,0.006,0.4096,0.0076,0.006,0.0064
"57",2e-04,0.5346,2e-04,1e-04,3e-04,0.5477,7e-04,3e-04,4e-04
"58",0.0097,0.4263,0.0097,0.008,0.0126,0.4791,0.0144,0.0126,0.0134
"59",2e-04,0.2519,2e-04,1e-04,5e-04,0.2615,0.001,5e-04,5e-04
"60",0.1211,0.4854,0.1211,0.1087,0.1389,0.4879,0.1416,0.1389,0.1434
"61",0.0146,0.0842,0.0146,0.0112,0.02,0.0909,0.0224,0.02,0.0211
"62",2e-04,0.8937,2e-04,1e-04,3e-04,0.8975,7e-04,3e-04,4e-04
"63",0.0108,0.0758,0.0108,0.0084,0.0138,0.098,0.0158,0.0138,0.0147
"64",0.0041,0.1244,0.0041,0.0031,0.0067,0.1296,0.008,0.0067,0.0071
"65",0.0044,0.2407,0.0044,0.0032,0.0072,0.2763,0.0087,0.0072,0.0077
"66",0,0.3663,0,0,0,0.3756,1e-04,0,0
"67",0.1051,0.5953,0.105,0.0907,0.1152,0.603,0.1199,0.1152,0.1192
"68",3e-04,0.0888,3e-04,2e-04,9e-04,0.1031,0.0015,9e-04,0.001
"69",1e-04,0.1342,1e-04,1e-04,4e-04,0.1986,6e-04,4e-04,4e-04
"70",0.0018,0.7162,0.0018,0.0013,0.0035,0.7311,0.0047,0.0035,0.0038
"71",5e-04,0.4443,5e-04,3e-04,8e-04,0.4862,0.0014,8e-04,9e-04
"72",0.1578,0.5133,0.1577,0.1414,0.1707,0.5202,0.1714,0.1707,0.1758
"73",0.3009,0.9059,0.3009,0.2772,0.3104,0.9064,0.3126,0.3104,0.3169
"74",0.0032,0.6413,0.0032,0.0026,0.0051,0.6765,0.0063,0.0051,0.0055
"75",0.0013,0.4168,0.0013,0.0011,0.0028,0.4478,0.0037,0.0028,0.003
"76",0.0662,0.6097,0.0662,0.0581,0.0832,0.6124,0.0867,0.0832,0.0865
"77",0.0156,0.7292,0.0156,0.0128,0.0216,0.7532,0.0235,0.0216,0.0228
"78",0.077,0.5729,0.077,0.067,0.0881,0.6216,0.091,0.0881,0.0915
"79",0.0246,0.1985,0.0246,0.0206,0.0339,0.2348,0.0365,0.0339,0.0356
"80",0.0559,0.1017,0.0559,0.0476,0.0658,0.1694,0.0687,0.0658,0.0686
"81",3e-04,0.1222,3e-04,1e-04,7e-04,0.166,0.0012,7e-04,7e-04
"82",0.0227,0.0513,0.0226,0.0176,0.0301,0.0605,0.0322,0.0301,0.0317
"83",0.0028,0.7647,0.0028,0.0023,0.0051,0.7688,0.0065,0.0051,0.0055
"84",0.0014,0.3576,0.0014,0.0011,0.0024,0.366,0.0032,0.0024,0.0026
"85",0.5964,0.8484,0.5963,0.5751,0.6075,0.8507,0.6087,0.6075,0.6137
"86",6e-04,0.2115,6e-04,7e-04,0.0017,0.2266,0.0023,0.0017,0.0018
"87",0.0046,0.0429,0.0046,0.0033,0.0048,0.0672,0.0062,0.0048,0.0052
"88",0.0016,0.2835,0.0016,0.0013,0.0025,0.2937,0.0032,0.0025,0.0027
"89",7e-04,0.2742,7e-04,6e-04,0.0015,0.3195,0.0024,0.0015,0.0016
"90",0.0987,0.671,0.0987,0.0884,0.1193,0.6835,0.1221,0.1193,0.1235
"91",0.0011,0.4779,0.0011,6e-04,0.0023,0.4856,0.0034,0.0023,0.0025
"92",0.0314,0.4297,0.0314,0.0259,0.039,0.4875,0.0428,0.039,0.0409
"93",0.0016,0.7371,0.0016,0.0012,0.003,0.7632,0.0046,0.003,0.0033
"94",0.0233,0.6008,0.0233,0.0204,0.0318,0.6104,0.0349,0.0318,0.0334
"95",0.0601,0.8439,0.0601,0.0529,0.0734,0.844,0.0754,0.0734,0.0764
"96",0.0054,0.7974,0.0054,0.0042,0.0078,0.8206,0.0094,0.0078,0.0083
"97",6e-04,0.3847,6e-04,5e-04,0.0011,0.3887,0.0018,0.0011,0.0012
"98",0.0034,0.0705,0.0034,0.0025,0.0062,0.0925,0.0081,0.0062,0.0066
"99",0.0152,0.7669,0.0152,0.0122,0.0174,0.7777,0.0195,0.0174,0.0184
"100",0.0026,0.2908,0.0026,0.0019,0.0034,0.3553,0.0043,0.0034,0.0037
"101",0.0052,0.4669,0.0052,0.0044,0.0087,0.4729,0.01,0.0087,0.0093
"102",0.0038,0.8586,0.0038,0.0031,0.0037,0.8584,0.0048,0.0037,0.004
"103",0.0468,0.7637,0.0467,0.0403,0.0581,0.7911,0.0605,0.0581,0.0607
