"","AG","AF","B2","GF","JF","MBF","PB","WE","WA"
"1",0,0.4552,0,0,0,0.4618,0,0,0
"2",0,0.0833,0,0,0,0.097,1e-04,0,0
"3",0,0.012,0,0,0,0.015,0,0,0
"4",1e-04,0.1186,1e-04,0,2e-04,0.1289,4e-04,2e-04,2e-04
"5",0,0.2087,0,0,1e-04,0.2575,2e-04,1e-04,1e-04
"6",0,0.0154,0,0,0,0.0338,0,0,0
"7",0,0.026,0,0,0,0.03,0,0,0
"8",0.0155,0.505,0.0155,0.0131,0.0231,0.5416,0.0249,0.0231,0.0244
"9",0,0.0084,0,0,0,0.0144,0,0,0
"10",1e-04,0.1637,1e-04,0,4e-04,0.1746,8e-04,4e-04,4e-04
"11",0,0.5504,0,0,1e-04,0.5795,2e-04,1e-04,1e-04
"12",0,0.3099,0,0,0,0.3227,1e-04,0,0
"13",0,0.0123,0,0,0,0.0141,1e-04,0,0
"14",0,0.2951,0,0,0,0.3239,0,0,0
"15",0.0719,0.713,0.0719,0.0678,0.089,0.7165,0.0917,0.089,0.0924
"16",2e-04,0.3986,2e-04,1e-04,5e-04,0.4036,9e-04,5e-04,6e-04
"17",0,0.1255,0,0,2e-04,0.1294,5e-04,2e-04,2e-04
"18",0,0.1342,0,0,0,0.1441,0,0,0
"19",0,0.0407,0,0,1e-04,0.0624,4e-04,1e-04,2e-04
"20",3e-04,0.4999,3e-04,2e-04,8e-04,0.5064,0.0013,8e-04,9e-04
"21",0,0.1726,0,0,0,0.1921,1e-04,0,0
"22",0,0.0535,0,0,1e-04,0.0753,2e-04,1e-04,1e-04
"23",0,0.503,0,0,2e-04,0.506,4e-04,2e-04,2e-04
"24",0,0.1565,0,0,0,0.1658,0,0,0
"25",1e-04,0.2219,1e-04,0,3e-04,0.2314,6e-04,3e-04,3e-04
"26",0.0113,0.8503,0.0113,0.0094,0.0152,0.8603,0.0175,0.0152,0.0161
"27",0.0043,0.4029,0.0043,0.0038,0.0078,0.4676,0.0094,0.0078,0.0083
"28",0,0.0851,0,0,0,0.0951,0,0,0
"29",0,0.1485,0,0,0,0.1596,1e-04,0,0
"30",4e-04,0.0466,4e-04,4e-04,0.0011,0.0527,0.0016,0.0011,0.0012
"31",1e-04,0.6579,1e-04,1e-04,2e-04,0.6623,4e-04,2e-04,2e-04
"32",0,0.3396,0,0,1e-04,0.3905,4e-04,1e-04,2e-04
"33",0,0.3371,0,0,0,0.3645,1e-04,0,0
"34",5e-04,0.2174,5e-04,5e-04,0.0013,0.2488,0.0019,0.0013,0.0014
"35",0,0.3514,0,0,0,0.3664,1e-04,0,0
"36",0,0.0254,0,0,0,0.0418,0,0,0
"37",0,0.3443,0,0,0,0.3469,1e-04,0,0
"38",0.0027,0.5632,0.0027,0.0024,0.0056,0.5973,0.0073,0.0056,0.006
"39",0,0.2112,0,0,0,0.2177,2e-04,0,1e-04
"40",0,0.0581,0,0,0,0.0885,0,0,0
"41",0,0.0974,0,0,1e-04,0.1207,2e-04,1e-04,1e-04
"42",7e-04,0.2147,7e-04,5e-04,0.002,0.2301,0.003,0.002,0.0022
"43",0,0.0805,0,0,0,0.09,0,0,0
"44",0,0.46,0,0,2e-04,0.4993,5e-04,2e-04,2e-04
"45",0.005,0.2391,0.005,0.004,0.0087,0.3113,0.0105,0.0087,0.0093
"46",2e-04,0.2206,2e-04,2e-04,8e-04,0.2457,0.0014,8e-04,8e-04
"47",0,0.0677,0,0,0,0.0744,1e-04,0,0
"48",2e-04,0.6148,2e-04,2e-04,5e-04,0.6248,0.0011,5e-04,6e-04
"49",0,0.0298,0,0,0,0.033,1e-04,0,0
"50",0,0.2658,0,0,0,0.2753,0,0,0
"51",0,0.2615,0,0,0,0.27,0,0,0
"52",1e-04,0.3092,1e-04,1e-04,3e-04,0.3246,6e-04,3e-04,3e-04
"53",1e-04,0.0266,1e-04,0,3e-04,0.0382,7e-04,3e-04,3e-04
"54",0,0.2083,0,0,0,0.2478,0,0,0
"55",0.0025,0.48,0.0025,0.0021,0.0055,0.4851,0.0069,0.0055,0.0059
"56",0,0.1584,0,0,0,0.1843,2e-04,0,0
"57",0,0.2293,0,0,0,0.2359,0,0,0
"58",0,0.1694,0,0,0,0.2202,1e-04,0,0
"59",0,0.0953,0,0,0,0.1069,0,0,0
"60",1e-04,0.3132,1e-04,1e-04,2e-04,0.3185,5e-04,2e-04,3e-04
"61",0,0.0327,0,0,0,0.0392,2e-04,0,0
"62",0,0.4222,0,0,0,0.4388,0,0,0
"63",0,0.0144,0,0,1e-04,0.0233,2e-04,1e-04,1e-04
"64",1e-04,0.06,1e-04,0,4e-04,0.0661,8e-04,4e-04,4e-04
"65",0,0.0766,0,0,0,0.1039,1e-04,0,0
"66",0,0.1939,0,0,0,0.2034,0,0,0
"67",6e-04,0.3686,6e-04,5e-04,0.0012,0.3912,0.0019,0.0012,0.0013
"68",0,0.0128,0,0,0,0.0185,1e-04,0,0
"69",0,0.036,0,0,0,0.0639,0,0,0
"70",0,0.3634,0,0,0,0.3908,1e-04,0,0
"71",0,0.178,0,0,0,0.2191,0,0,0
"72",0.0054,0.3213,0.0054,0.0046,0.0087,0.3388,0.0099,0.0087,0.0093
"73",0.0024,0.5254,0.0024,0.0021,0.0047,0.5431,0.0061,0.0047,0.005
"74",0,0.4574,0,0,1e-04,0.4729,4e-04,1e-04,2e-04
"75",0,0.1645,0,0,1e-04,0.1936,2e-04,1e-04,1e-04
"76",2e-04,0.2919,2e-04,1e-04,6e-04,0.3025,0.001,6e-04,6e-04
"77",0,0.2395,0,0,0,0.2746,2e-04,0,0
"78",2e-04,0.218,2e-04,2e-04,5e-04,0.2752,0.001,5e-04,6e-04
"79",0,0.0555,0,0,0,0.0794,2e-04,0,0
"80",0,0.0216,0,0,1e-04,0.0513,4e-04,1e-04,1e-04
"81",0,0.0717,0,0,0,0.0938,1e-04,0,0
"82",0,0.0285,0,0,2e-04,0.0326,6e-04,2e-04,2e-04
"83",0,0.402,0,0,0,0.4182,1e-04,0,0
"84",0,0.1474,0,0,0,0.1578,1e-04,0,0
"85",0.094,0.6646,0.094,0.0857,0.1106,0.6838,0.1144,0.1106,0.1145
"86",0,0.0165,0,0,0,0.0227,0,0,0
"87",0,0.0176,0,0,0,0.0337,1e-04,0,0
"88",0,0.1495,0,0,0,0.1664,0,0,0
"89",0,0.0619,0,0,0,0.0877,0,0,0
"90",3e-04,0.3512,3e-04,3e-04,0.0011,0.3797,0.0021,0.0011,0.0012
"91",0,0.1112,0,0,0,0.1279,1e-04,0,0
"92",0,0.2457,0,0,1e-04,0.3069,4e-04,1e-04,1e-04
"93",0,0.2754,0,0,0,0.3107,1e-04,0,0
"94",0,0.3195,0,0,1e-04,0.3422,3e-04,1e-04,1e-04
"95",1e-04,0.5457,1e-04,1e-04,3e-04,0.5562,7e-04,3e-04,4e-04
"96",0,0.4465,0,0,1e-04,0.4851,4e-04,1e-04,1e-04
"97",0,0.1798,0,0,0,0.1895,1e-04,0,0
"98",0,0.0325,0,0,0,0.0401,1e-04,0,0
"99",0,0.4573,0,0,1e-04,0.4593,3e-04,1e-04,1e-04
"100",0,0.1944,0,0,0,0.2169,1e-04,0,0
"101",0,0.2122,0,0,0,0.2207,1e-04,0,0
"102",0,0.3855,0,0,0,0.3941,2e-04,0,0
"103",1e-04,0.2983,1e-04,1e-04,3e-04,0.3414,8e-04,3e-04,3e-04
"104",0,0.1789,0,0,0,0.1913,0,0,0
"105",0,0.0716,0,0,1e-04,0.0781,3e-04,1e-04,1e-04
"106",0,0.2488,0,0,1e-04,0.2627,3e-04,1e-04,1e-04
"107",0,0.433,0,0,1e-04,0.4524,3e-04,1e-04,1e-04
"108",0,2e-04,0,0,0,0.0012,0,0,0
"109",1e-04,0.6452,1e-04,1e-04,2e-04,0.6459,4e-04,2e-04,2e-04
"110",0,0.0088,0,0,0,0.0208,0,0,0
"111",0,0.1547,0,0,1e-04,0.1622,3e-04,1e-04,1e-04
"112",1e-04,0.1126,1e-04,0,4e-04,0.1271,8e-04,4e-04,4e-04
"113",0.0011,0.3247,0.0011,8e-04,0.0026,0.3335,0.0038,0.0026,0.0028
"114",0,0.006,0,0,0,0.0088,0,0,0
"115",0,0.3134,0,0,0,0.3268,1e-04,0,0
"116",0,0.387,0,0,0,0.4246,2e-04,0,1e-04
"117",0,0.2067,0,0,0,0.2207,1e-04,0,0
"118",0,0.0119,0,0,0,0.0241,0,0,0
"119",0,0.1374,0,0,0,0.186,0,0,0
"120",0,0.1455,0,0,0,0.1629,0,0,0
"121",0,1e-04,0,0,0,3e-04,0,0,0
"122",0,0.0947,0,0,0,0.1045,0,0,0
"123",0,0.0892,0,0,2e-04,0.1003,4e-04,2e-04,2e-04
"124",0,0.1397,0,0,0,0.1476,0,0,0
"125",0,0.0809,0,0,0,0.0961,0,0,0
"126",0,0.0946,0,0,0,0.1284,0,0,0
"127",0,0.3639,0,0,1e-04,0.3747,3e-04,1e-04,1e-04
"128",0,0.0074,0,0,0,0.0094,0,0,0
"129",7e-04,0.1933,7e-04,6e-04,0.0019,0.211,0.0031,0.0019,0.0021
"130",0,0.0379,0,0,0,0.0509,0,0,0
"131",0,0.1634,0,0,2e-04,0.1767,4e-04,2e-04,2e-04
"132",0,0.1807,0,0,0,0.2258,0,0,0
"133",0,0.4213,0,0,0,0.4328,0,0,0
"134",0,0.3273,0,0,0,0.339,1e-04,0,0
"135",1e-04,0.0894,1e-04,0,4e-04,0.1193,8e-04,4e-04,4e-04
"136",0,0.0695,0,0,0,0.0755,1e-04,0,0
"137",0.0012,0.5615,0.0012,0.0011,0.0028,0.5937,0.004,0.0028,0.003
"138",0,0.2055,0,0,0,0.2142,1e-04,0,0
"139",0,0.1103,0,0,2e-04,0.1199,5e-04,2e-04,2e-04
"140",0,0.0704,0,0,0,0.089,0,0,0
"141",0,0.2676,0,0,0,0.3136,0,0,0
"142",3e-04,0.3079,3e-04,2e-04,7e-04,0.3148,0.0012,7e-04,8e-04
"143",0,0.1793,0,0,0,0.1947,1e-04,0,0
"144",0,0.079,0,0,0,0.0841,0,0,0
"145",5e-04,0.1573,5e-04,4e-04,0.0011,0.1686,0.0019,0.0011,0.0012
"146",0,0.3949,0,0,0,0.4014,1e-04,0,0
"147",0.0043,0.4652,0.0043,0.0035,0.0061,0.479,0.0074,0.0061,0.0065
"148",0,0.3214,0,0,1e-04,0.3256,3e-04,1e-04,1e-04
"149",6e-04,0.3917,6e-04,6e-04,0.0015,0.4007,0.0022,0.0015,0.0016
"150",0,0.1268,0,0,1e-04,0.1335,3e-04,1e-04,1e-04
"151",0,0.3786,0,0,0,0.4053,1e-04,0,0
"152",0.0019,0.2237,0.0019,0.0018,0.0036,0.2327,0.0047,0.0036,0.0039
"153",0,6e-04,0,0,0,0.0011,0,0,0
"154",0,0.1201,0,0,1e-04,0.1326,3e-04,1e-04,1e-04
"155",0,0.0983,0,0,1e-04,0.1159,2e-04,1e-04,1e-04
"156",0,0.1422,0,0,0,0.1952,0,0,0
"157",1e-04,0.1424,1e-04,1e-04,2e-04,0.1856,6e-04,2e-04,2e-04
"158",0,0.3809,0,0,0,0.4292,0,0,0
"159",3e-04,0.1464,3e-04,1e-04,8e-04,0.1533,0.0012,8e-04,9e-04
"160",0,0.4925,0,0,0,0.4954,1e-04,0,0
"161",2e-04,0.1382,2e-04,2e-04,8e-04,0.1457,0.0012,8e-04,9e-04
"162",0,0.0476,0,0,2e-04,0.0622,5e-04,2e-04,2e-04
"163",0.001,0.4278,0.001,8e-04,0.0023,0.4321,0.0031,0.0023,0.0025
"164",1e-04,0.4246,1e-04,1e-04,4e-04,0.4281,7e-04,4e-04,4e-04
"165",0.0471,0.3471,0.0471,0.0431,0.062,0.3784,0.0645,0.062,0.0646
"166",1e-04,0.0504,1e-04,0,2e-04,0.0826,5e-04,2e-04,2e-04
"167",0,0.21,0,0,0,0.2224,1e-04,0,0
"168",8e-04,0.2527,8e-04,6e-04,0.0013,0.2633,0.002,0.0013,0.0014
"169",1e-04,0.1939,1e-04,0,2e-04,0.2439,7e-04,2e-04,3e-04
"170",0.0014,0.3074,0.0014,0.0013,0.003,0.316,0.0039,0.003,0.0032
"171",0,0.0162,0,0,0,0.0288,2e-04,0,0
"172",0,0.5419,0,0,1e-04,0.5444,3e-04,1e-04,1e-04
"173",0.0015,0.2676,0.0015,0.0015,0.0037,0.2888,0.0046,0.0037,0.004
"174",0,0.0823,0,0,0,0.1007,1e-04,0,0
"175",1e-04,0.0087,1e-04,1e-04,3e-04,0.012,7e-04,3e-04,3e-04
"176",0,0.0611,0,0,0,0.0794,1e-04,0,0
"177",0,0.423,0,0,0,0.4482,1e-04,0,0
"178",0,0.3455,0,0,0,0.3549,0,0,0
